region,customer,total_sales,sales_rank
MAHARASHTRA,"BALAPUR MIDC",0.00,929
MAHARASHTRA,koperkhairne,0.00,929
MAHARASHTRA,MAHOOR,0.00,929
MAHARASHTRA,"KALYAN (E)",0.00,929
MAHARASHTRA,"RAJUR AHMADNAGAR DISTRICT",0.00,929
MAHARASHTRA,"Pune 411006",0.00,929
MAHARASHTRA,"THANE, KALWA",0.00,929
MANIPUR,IMPHAL,205657.70,1
MANIPUR,THOUBAL,24748.00,2
MANIPUR,"Imphal East",17964.00,3
MANIPUR,"IMPHAL WEST",11102.00,4
MANIPUR,"Leimakhong Town",10488.95,5
MANIPUR,NAMBOL,4153.00,6
MANIPUR,BISHNUPUR,2561.00,7
MANIPUR,"LILONG IMPHAL WEST",2514.00,8
MANIPUR,Motbung,2364.00,9
MANIPUR,churachandpur,2257.00,10
MANIPUR,"Mayang Imphal",1925.00,11
MANIPUR,SENAPATI,1523.00,12
MANIPUR,"THONGKHONG LAXMI BAZAR",1268.00,13
MANIPUR,Leimakhong,899.00,14
MANIPUR,"IMPHAL Town",786.00,15
MANIPUR,"SEKMAI BAZAR",771.00,16
MANIPUR,IMPHAL-West,605.00,17
MANIPUR,IMPHAcity,497.00,18
MANIPUR,"Pungdongbam makha leikai",493.00,19
MANIPUR,LAMLAI,319.00,20
MEGHALAYA,SHILLONG,103023.47,1
MEGHALAYA,TURA,34134.10,2
MEGHALAYA,JOWAI,9094.29,3
MEGHALAYA,"EAST KHASI HILLS",2925.00,4
MEGHALAYA,MAWLAI,2374.00,5
MEGHALAYA,UMLING,1778.00,6
MEGHALAYA,City,1205.00,7
MEGHALAYA,RANIKOR,1186.00,8
MEGHALAYA,SELSELLA,1138.00,9
MEGHALAYA,Garobadha,965.00,10
MEGHALAYA,Ampati,771.00,11
MEGHALAYA,"Jengjal waribok",758.00,12
MEGHALAYA,Garodoba,625.00,13
MEGHALAYA,Sohra,573.00,14
MEGHALAYA,WILLIAMNAGAR,435.00,15
MEGHALAYA,Khliehriat,301.00,16
MIZORAM,AIZAWL,48705.81,1
MIZORAM,Lunglei,3874.00,2
MIZORAM,SAIHA,1870.00,3
Mizoram,Falkawn,735.00,4
MIZORAM,LAWNGTLAI,541.90,5
NAGALAND,dimapur,138007.19,1
NAGALAND,KOHIMA,22750.63,2
NAGALAND,MOKOKCHUNG,5828.00,3
NAGALAND,CHUMUKEDIMA,5259.00,4
NAGALAND,Niuland,1326.00,5
NAGALAND,Zakiesato,484.00,6
NAGALAND,"N L Road, Dimapur",443.00,7
NAGALAND,MEDZIPHEMA,371.00,8
"New Delhi","new delhi",32436.95,1
"New Delhi",Delhi,15492.05,2
"New Delhi","VIKAS PURI",5255.00,3
"New Delhi","Vikas Puri, F block",3957.00,4
"New Delhi","Sarita vihar",2367.00,5
"New Delhi","NORTH DELHI",1614.00,6
"New Delhi","SOUTH WEST DELHI",1442.00,7
"New Delhi","Kirti Nagar",1426.00,8
"New Delhi",City,1296.00,9
"New Delhi","Hari Nagar",1262.00,10
"New Delhi","Gautam Nagar",1036.00,11
"New Delhi",Janakpuri,1015.95,12
"New Delhi","chand nagar",998.00,13
"New Delhi",Nangloi,518.00,14
"New Delhi","NEW DELHI-110015",416.00,15
NL,DIMAPUR,1997.00,1
ODISHA,BHUBANESWAR,685293.12,1
ODISHA,CUTTACK,172091.20,2
ODISHA,Rourkela,100493.22,3
ODISHA,Berhampur,88811.24,4
ODISHA,SAMBALPUR,41773.79,5
ODISHA,BARGARH,37154.32,6
ODISHA,SUNDARGARH,32516.85,7
ODISHA,KENDUJHAR,27843.00,8
ODISHA,BARIPADA,23708.58,9
ODISHA,Baleshwar,21632.00,10
ODISHA,GANJAM,20560.12,11
ODISHA,Koraput,20094.57,12
ODISHA,Bhadrak,18382.00,13
ODISHA,PURI,18278.62,14
ODISHA,KENDRAPARA,18124.00,15
ODISHA,"RAYAGADA RAYAGADA DISTRICT",17991.00,16
ODISHA,ANUGUL,17690.54,17
ODISHA,JATANI,16759.00,18
ODISHA,DHENKANAL,16703.24,19
ODISHA,BALANGIR,13866.38,20
ODISHA,BHAWANIPATNA,13834.00,21
ODISHA,JHARSUGUDA,13670.00,22
ODISHA,BURLA,12632.00,23
ODISHA,Jagatsinghapur,11596.43,24
ODISHA,NAYAGARH,10498.85,25
ODISHA,Golabandha,8806.00,26
ODISHA,"NTPC KANIHA TOWNSHIP",8322.00,27
ODISHA,KESINGA,8322.00,27
ODISHA,SUNABEDA,8254.00,29
ODISHA,KHORDHA,8021.00,30
ODISHA,VENKETRAIPUR,7903.00,31
ODISHA,Jajpur,7611.00,32
ODISHA,Angul,7562.39,33
ODISHA,BHANJANAGAR,7493.00,34
ODISHA,PIPILI,7334.00,35
ODISHA,BYASANAGAR,7058.00,36
ODISHA,INDIPUR,6560.00,37
ODISHA,ATHMALLIK,6535.08,38
ODISHA,PARLAKHEMUNDI,6461.00,39
ODISHA,GUNUPUR,6305.00,40
ODISHA,JEYPUR,6189.00,41
ODISHA,MAJHIHARA,6120.00,42
ODISHA,PHULABANI,6010.00,43
ODISHA,KHORDA,5982.00,44
ODISHA,JAJAPUR,5981.00,45
ODISHA,BARBIL,5876.00,46
ODISHA,BARAGAON,5795.00,47
ODISHA,TALCHER,5753.00,48
ODISHA,PARADIP,5457.95,49
ODISHA,CHHATRAPUR,5096.00,50
ODISHA,NABARANGAPUR,5054.58,51
ODISHA,SONAPUR,5016.00,52
ODISHA,DEBAGARH,4888.00,53
ODISHA,TITLAGARH,4820.00,54
ODISHA,BAISINGA,4652.00,55
ODISHA,"FCI TOWNSHIP",4563.00,56
ODISHA,Balasore,4422.00,57
ODISHA,PATTAMUNDAI,4400.00,58
ODISHA,RAIRANGPUR,4295.00,59
ODISHA,BASUDEBPUR,4164.00,60
ODISHA,JALESWAR,3879.00,61
ODISHA,Subdega,3665.58,62
ODISHA,KHARIAR,3637.00,63
ODISHA,ASIKA,3528.00,64
ODISHA,brahmapur,3462.00,65
ODISHA,Rasol,3336.00,66
ODISHA,Tangi,3278.00,67
ODISHA,BOUDH,3196.00,68
ODISHA,Bhuban,3080.01,69
ODISHA,BUNDIA,3071.00,70
ODISHA,"BISHAMA KATAK",3062.00,71
ODISHA,"OCL INDUSTRIAL TOWNSHIP",3015.00,72
ODISHA,KHALIAPALI,3012.00,73
ODISHA,"Jajpur road",2965.00,74
ODISHA,"Tangi, Cuttack",2955.00,75
ODISHA,DHARAMGARH,2915.00,76
ODISHA,"Attabira Dist- Bargarh",2907.00,77
ODISHA,"IB THEMAL POWER PLANT BANHARPALI TOWNSHIP",2860.00,78
ODISHA,SORO,2829.86,79
ODISHA,JODA,2731.00,80
ODISHA,KARANJIA,2694.00,81
ODISHA,KALIAPANI,2676.00,82
ODISHA,BRAJARAJNAGAR,2638.00,83
ODISHA,BELPAHAR,2570.00,84
ODISHA,Malkangiri,2325.43,85
ODISHA,JUNAGARH,2323.00,86
ODISHA,BONAIGARH,2232.00,87
ODISHA,"Po-jagannathpur,phulnakhra Dist-Khurda",2198.00,88
ODISHA,"Balipatna, Khurda",2175.00,89
ODISHA,TIKABALI,2163.00,90
ODISHA,PATNAGARH,2117.00,91
ODISHA,NUAPATNA,2055.00,92
ODISHA,Rajgangpur,2040.00,93
ODISHA,Mayurbhanj,2009.00,94
ODISHA,Jagasinghpur,1962.00,95
ODISHA,"VEDANTA JHARSUGUDA",1959.00,96
ODISHA,UMARKOTE,1923.00,97
ODISHA,"KALINGA NAGAR INDUSTRIAL AREA",1880.00,98
ODISHA,GARABANDHA,1810.00,99
ODISHA,RAYAGADA,1723.00,100
ODISHA,ANANDAPUR,1695.48,101
ODISHA,DAMANJODI,1661.00,102
ODISHA,"Cuttack Sadar",1648.00,103
ODISHA,PADMAPUR,1576.00,104
ODISHA,KOIDA,1542.00,105
ODISHA,Jagatsinghpur,1539.00,106
ODISHA,CHIKITI,1479.00,107
ODISHA,CUTTACKCuttack,1461.00,108
ODISHA,REDHAKHOL,1446.00,109
ODISHA,KAMAKSHYANAGAR,1435.00,110
ODISHA,"VAYASANAGAR, JAJPUR ROAD",1399.00,111
ODISHA,"Bhubaneshwar, Odisha",1370.00,112
ODISHA,"Bhubaneswar,",1359.82,113
ODISHA,BIRAMITRAPUR,1354.00,114
ODISHA,BALIMELA,1287.00,115
ODISHA,JAMDA,1270.00,116
ODISHA,GOURDANDA,1248.00,117
ODISHA,DANARA,1240.00,118
ODISHA,"BERHAMPUR, Ganjam",1238.00,119
ODISHA,DIGAPAHANDI,1224.00,120
ODISHA,Khurda,1139.00,121
ODISHA,"ROURKELA , DIST - SUNDARGARH",1136.00,122
ODISHA,"Bonda,Banarpal",1112.00,123
ODISHA,RASAGOBINDAPUR,1075.00,124
ODISHA,HEMGIR,1075.00,124
ODISHA,CHARIBATIA,1057.67,126
ODISHA,Salipur,1050.76,127
ODISHA,"KOTPAD, Koraput",1036.00,128
ODISHA,"KHURDA,Bhubaneswar",1034.00,129
ODISHA,SARANGA,1002.00,130
ODISHA,BASUDEVPUR,999.00,131
ODISHA,"RENGALI DAM PROJECT TOWNSHIP",981.25,132
ODISHA,"R UDAYAGIRI",969.00,133
ODISHA,BALIKUDA,967.00,134
ODISHA,BALUGAON,888.00,135
ODISHA,DIST-KORAPUT,881.00,136
ODISHA,Balipatna,876.62,137
Odisha,"Jajur road",824.00,138
ODISHA,"Lanjigarh Road",824.00,138
ODISHA,UDALA,798.00,140
ODISHA,Purusottampur,798.00,140
ODISHA,BARAPALI,798.00,140
ODISHA,Badmal,798.00,140
ODISHA,BASUDEBPUR/bhadrak,798.00,140
ODISHA,"Bhubaneswar, 751003",788.00,145
ODISHA,BHUBANESWARB,771.00,146
ODISHA,LANJIGARH,759.00,147
ODISHA,KULADA,759.00,147
ODISHA,Titilagarh,758.00,149
ODISHA,"BHUSHAN STEEL PLANT MERAMANDALI TOWNSHIP",749.00,150
ODISHA,JEYPORE,743.00,151
ODISHA,BANAPUR,726.00,152
ODISHA,PALURGADA,699.00,153
ODISHA,"Barang, Dadhapatna",699.00,153
ODISHA,mayurbhanja,698.00,155
ODISHA,"Rupra Road",696.00,156
ODISHA,RAJASUNAKHALA,690.00,157
ODISHA,RENGALI,684.00,158
ODISHA,CHAMPUA,664.00,159
ODISHA,GOTAMARA,641.00,160
ODISHA,Ranpur,620.86,161
ODISHA,Gorakhpur,612.00,162
ODISHA,NIMAPADA,599.00,163
ODISHA,SURADA,597.00,164
ODISHA,NARLA,549.00,165
ODISHA,KASHINAGARA,547.00,166
ODISHA,PANIKOILI,545.00,167
ODISHA,"Bharatpur , Bhubaneswar",501.00,168
ODISHA,TIKARPADA,487.00,169
ODISHA,HIRAKUD,487.00,169
ODISHA,NANDAPUR,475.00,171
ODISHA,Bileipada,475.00,171
ODISHA,"BHUBANESWAR, Khordha",468.00,173
ODISHA,NIALI,459.00,174
ODISHA,"ROURKELA- 769012",458.00,175
ODISHA,"MADANPUR RAMPUR",454.29,176
ODISHA,"JATANI, Bhubaneswar",399.00,177
ODISHA,"Argul, Khordha",399.00,177
ODISHA,TARBHA,399.00,177
ODISHA,NILAGIRI,399.00,177
ODISHA,BHUBANESHWAR,399.00,177
ODISHA,KANTABANJI,399.00,177
ODISHA,"CUTTACK - 14",399.00,177
ODISHA,"TALCHER,angul",399.00,177
ODISHA,"TALCHER THERMAL POWER STATION TOWNSHIP",399.00,177
ODISHA,RAIGHAR,385.00,186
ODISHA,BANDHBAHAL,380.00,187
ODISHA,GORUMAHISANI,379.00,188
ODISHA,"GMR POWER PLANT KMALANGA TOWNSHIP",376.00,189
ODISHA,Khandapara,375.00,190
ODISHA,"JSPL TOWN ANUGUL TOWNSHIP",363.00,191
ODISHA,"Bargarh District",329.00,192
ODISHA,Nuapada,0.00,193
ODISHA,City,0.00,193
ODISHA,Kujang,0.00,193
ODISHA,Puri-2,0.00,193
ODISHA,GHATAGAON,0.00,193
orissa,bhubaneswar,1958.00,1
Orissa,Bhubaneshwar,376.00,2
PB,ZIRA,399.00,1
Pondicherry,Pondicherry,529.00,1
PUDUCHERRY,PUDUCHERRY,195239.51,1
PUDUCHERRY,KARAIKAL,21829.00,2
PUDUCHERRY,Pondicherry,17692.38,3
PUDUCHERRY,PILLAIARKUPPAM,5835.00,4
PUDUCHERRY,"Jipmer Quarters,Gorimedu",4190.00,5
PUDUCHERRY,PONDYCHERRY,3085.00,6
PUDUCHERRY,MUTHIALPET,1998.00,7
PUDUCHERRY,"VILLIANUR TALUK",1600.00,8
PUDUCHERRY,"Chinnakalapet, Puducherry",1531.00,9
PUDUCHERRY,"PUDUCHERRY 605003",848.00,10
PUDUCHERRY,YANAM,798.00,11
PUDUCHERRY,"Navarkulam, Lawspet",599.00,12
PUDUCHERRY,Nellithope,544.00,13
PUDUCHERRY,"PILLAIARKUPPAM,  manapet post",499.00,14
PUDUCHERRY,"Thilaspet,Puducherry",435.00,15
PUDUCHERRY,"Puducherry 605001",432.00,16
PUDUCHERRY,"THIRUMALAIRAYAN PATTINAM",382.00,17
PUDUCHERRY,"Cuddalore/Pondy road",301.00,18
Punjab,Mohali,249545.80,1
PUNJAB,JALANDHAR,214388.12,2
PUNJAB,LUDHIANA,193119.94,3
PUNJAB,AMRITSAR,135880.51,4
PUNJAB,ZIRAKPUR,132720.18,5
PUNJAB,PATIALA,90502.68,6
PUNJAB,BATHINDA,52059.95,7
PUNJAB,Pathankot,28904.67,8
PUNJAB,PHAGWARA,26177.71,9
PUNJAB,GURDASPUR,22266.00,10
PUNJAB,HOSHIARPUR,18506.36,11
PUNJAB,BUNGAL,18121.75,12
PUNJAB,Kharar,15272.00,13
PUNJAB,MOGA,13595.00,14
PUNJAB,Ropar,13565.00,15
PUNJAB,RAJPURA,13379.00,16
PUNJAB,KAPURTHALA,13010.00,17
PUNJAB,DINANAGAR,12631.00,18
PUNJAB,"Teh. Phagwara Distt. Kapurthala",11567.00,19
PUNJAB,FIROZPUR,11307.00,20
PUNJAB,SANGRUR,10501.00,21
PUNJAB,ADAMPUR,10398.00,22
PUNJAB,KARORAN,9634.00,23
PUNJAB,NAKODAR,9476.00,24
PUNJAB,"DERA BASSI INDUSTRIAL AREA",8406.05,25
PUNJAB,"ANANDPUR SAHIB",8297.00,26
PUNJAB,FARIDKOT,7941.00,27
PUNJAB,KHANNA,7745.04,28
PUNJAB,BATALA,7426.00,29
PUNJAB,NABHA,6985.00,30
PUNJAB,NAWANSHAHR,6850.00,31
PUNJAB,SUJANPUR,6574.48,32
PUNJAB,TARANTARAN,6472.00,33
PUNJAB,BARNALA,6314.00,34
PUNJAB,DASUYA,6034.00,35
PUNJAB,BEGOWAL,5293.00,36
PUNJAB,MUKERIAN,5167.86,37
PUNJAB,Sunam,4927.00,38
PUNJAB,SAMRALA,4915.00,39
PUNJAB,Garhshankar,4816.00,40
PUNJAB,FAZILKA,4733.00,41
PUNJAB,NANGAL,4640.00,42
PUNJAB,"Fatehgarh Panjtoor",4464.00,43
PUNJAB,ABOHAR,4138.00,44
PUNJAB,Qadian,4083.00,45
PUNJAB,"Dera Bassi",3932.00,46
PUNJAB,BALACHAUR,3893.00,47
PUNJAB,Jagraon,3842.00,48
Punjab,Samana,3756.00,49
PUNJAB,"RAMPURA PHUL",3725.00,50
PUNJAB,AJNALA,3716.00,51
PUNJAB,"MANDI GOVINDGARH",3635.43,52
PUNJAB,PHILLAUR,3557.00,53
PUNJAB,HALWARA,3474.00,54
punjab,Kurali,3231.00,55
PUNJAB,DORAHA,3179.00,56
PUNJAB,HAJIPUR,3128.50,57
PUNJAB,"JALANDHAR Cant",3117.00,58
PUNJAB,"ZIRAKPUR Punjab Mohali",3094.00,59
PUNJAB,"Naya gaon",2905.14,60
PUNJAB,MALERKOTLA,2797.00,61
Punjab,derabassi,2782.00,62
PUNJAB,MUKTSAR,2741.00,63
PUNJAB,RAMAN,2695.00,64
PUNJAB,"Daudhar, Moga",2670.00,65
PUNJAB,KOTKAPURA,2637.86,66
PUNJAB,Rupnagar,2554.38,67
PUNJAB,Dhakholi,2403.00,68
PUNJAB,RAIKOT,2396.00,69
PUNJAB,JALALABAD,2145.00,70
PUNJAB,"BABA BAKALA",2130.00,71
PUNJAB,Sirhind,2113.00,72
PUNJAB,DHARIWAL,2067.00,73
PUNJAB,"JANDIALA AMRITSAR DISTRICT",2048.00,74
PUNJAB,Machhiwara,2043.00,75
PUNJAB,"MALLANWALA KHASS",1998.00,76
PUNJAB,"new Chandigarh",1983.00,77
PUNJAB,GORAYA,1844.00,78
PUNJAB,Mahilpur,1798.00,79
PUNJAB,AKALGARH,1745.00,80
PUNJAB,Chandigarh,1728.00,81
PUNJAB,Kansal,1713.00,82
PUNJAB,malout,1654.00,83
PUNJAB,Patti,1643.00,84
PUNJAB,"KOTLA NIHANG",1549.00,85
PUNJAB,MALAUT,1511.00,86
PUNJAB,"URMAR TANDA",1503.38,87
PUNJAB,PATRAN,1435.43,88
PUNJAB,"Jalandhar Cantt",1432.00,89
PUNJAB,SANAUR,1429.00,90
PUNJAB,ZIRA,1417.00,91
PUNJAB,"Saila  khurd",1392.00,92
PUNJAB,LALRU,1373.00,93
PUNJAB,BANUR,1257.00,94
PUNJAB,TALWARA,1249.00,95
PUNJAB,"Sahibzada Ajit Singh Nagar",1229.00,96
PUNJAB,BUDHLADA,1223.48,97
PUNJAB,"Kahnuwan (Gurdaspur)",1198.00,98
PUNJAB,SULTANPUR,1197.00,99
PUNJAB,MANSA,1186.00,100
PUNJAB,"Bassi pathana",1163.00,101
PUNJAB,"SULTANPUR Lodhi",1163.00,101
PUNJAB,MORINDA,1153.86,103
PUNJAB,"MULLANPUR GARIB DASS",1151.00,104
PUNJAB,JALANDHA,1149.00,105
PUNJAB,"SANGRUR  After 4:00 pm",1149.00,105
PUNJAB,Kathar,1136.00,107
PUNJAB,"Ferozepur Cantt",1120.00,108
PUNJAB,THARIAL,1114.00,109
PUNJAB,"Pakhowal Road, LUDHIANA",1100.00,110
PUNJAB,GARDHIWALA,1099.00,111
PUNJAB,"FATEHGARH CHURIAN",1075.00,112
punjab,"jandiala guru",1068.00,113
PUNJAB,RAHON,1064.05,114
PUNJAB,"Greater mohali",1043.00,115
PUNJAB,"GURU HAR SAHAI",1038.00,116
PUNJAB,"URMAR TANDA, Hoshiarpur",1005.36,117
Punjab,Zirakhpur,999.00,118
PUNJAB,"DHAR KALAN",979.00,119
PUNJAB,Kauntarpur,974.00,120
PUNJAB,"LUDHIANA, Punjab (India)",972.00,121
PUNJAB,Ferozepur,962.57,122
PUNJAB,"PATHANKOT ( MAMUN )",955.00,123
PUNJAB,"TALWANDI SABO",885.00,124
PUNJAB,Patiyala,874.00,125
PUNJAB,SHAHKOT,871.00,126
PUNJAB,"Pathankot lamini",851.00,127
PUNJAB,"LEATHER COMPLEX INDUSTRIAL AREA",841.00,128
PUNJAB,"Ferozpur cantt",825.00,129
PUNJAB,Nawanshahar,825.00,129
PUNJAB,SUFIPIND,822.00,131
PUNJAB,LEHRAGAGA,801.00,132
PUNJAB,Nayagaon,798.00,133
PUNJAB,"NAYA NANGAL",798.00,133
Punjab,"Kharar, Mohali",788.00,135
PUNJAB,"ZIRAKPUR,MOHALI",771.00,136
PUNJAB,"KHARAR, Distt : Mohali",729.00,137
PUNJAB,Rayya,702.00,138
PUNJAB,"BHAGHA PURANA",700.96,139
PUNJAB,DIRBA,682.00,140
PUNJAB,"Firozpur cantt",660.00,141
PUNJAB,Bhisiana,633.00,142
PUNJAB,"mandi gobindgarh",627.00,143
PUNJAB,"Greater  mohali  / kharar  , Punjab",626.00,144
PUNJAB,"Mallanwala khas/ferozepur",625.00,145
PUNJAB,"Tarn Taran",621.90,146
Punjab,"SAS Nagar",599.00,147
PUNJAB,BEHRAMPUR,598.00,148
PUNJAB,Mullanpur,574.00,149
PUNJAB,HOSHIARPUR-146111,567.00,150
PUNJAB,ALAWALPUR,562.00,151
Punjab,"Doraha, District Ludhiana.",545.00,152
PUNJAB,"Rajpura Town, Dist Patiala",545.00,152
PUNJAB,Tarntaran,545.00,152
PUNJAB,Tanda,540.00,155
PUNJAB,Bhatinda,517.00,156
PUNJAB,Gharshankar,499.00,157
PUNJAB,"RUP NAGAR",495.00,158
PUNJAB,mukanpur,471.00,159
PUNJAB,"DERA BASSI INDUSTRIAL AREA Mohali",469.00,160
PUNJAB,"Raja Sansi",464.00,161
PUNJAB,GOINDWAL,460.00,162
PUNJAB,BANGA,459.00,163
PUNJAB,"Jalandhar City",441.00,164
PUNJAB,"S. A . S Nagar",432.00,165
PUNJAB,"ZIRAKPUR, punjab",416.00,166
PUNJAB,LUDHIANAludhiana,399.00,167
PUNJAB,Beas,399.00,167
PUNJAB,BHIKHIWIND,382.00,169
PUNJAB,"VPO RAUNI",380.00,170
PUNJAB,CHOGAWAN,376.00,171
PUNJAB,KARTARPUR,376.00,171
PUNJAB,"DHARIWAL. Teh & Distt Gurdaspur",376.00,171
PUNJAB,JAITU,357.00,174
Punjab,Majitha(Amritsar),353.00,175
PUNJAB,"CHAMKAUR SAHIB",349.00,176
PUNJAB,"Mohali ZIRAKPUR",319.00,177
PUNJAB,"LUDHIANA punjab India",316.00,178
PUNJAB,"Omaxe new Chandigarh",284.00,179
PUNJAB,"Rayya, Amritsar",0.00,180
Punjab,"Phillaur dist. Jalandhar",0.00,180
Punjab/Mohali/Zirakpur,Zirakpur,1136.00,1
RAJASTHAN,JAIPUR,872912.22,1
RAJASTHAN,UDAIPUR,169996.66,2
RAJASTHAN,JODHPUR,164797.26,3
RAJASTHAN,KOTA,97048.21,4
RAJASTHAN,AJMER,78240.65,5
RAJASTHAN,BIKANER,67726.07,6
RAJASTHAN,ALWAR,62834.00,7
RAJASTHAN,BHILWARA,47566.68,8
RAJASTHAN,BHIWADI,43823.95,9
RAJASTHAN,CHURU,28066.46,10
RAJASTHAN,"SRI GANGANAGAR",26827.71,11
RAJASTHAN,SIKAR,26783.78,12
RAJASTHAN,TONK,23470.00,13
RAJASTHAN,BHARATPUR,22580.99,14
Rajasthan,Banswara,22351.00,15
RAJASTHAN,BEAWAR,19510.00,16
RAJASTHAN,SIROHI,19402.00,17
RAJASTHAN,PALI,18934.00,18
RAJASTHAN,NAGAUR,17865.43,19
RAJASTHAN,Dungarpur,17834.36,20
RAJASTHAN,"PILANI TOWN",14592.00,21
RAJASTHAN,NADBAI,14470.25,22
RAJASTHAN,"SAWAI MADHOPUR",13783.00,23
RAJASTHAN,RAWATBHATA,12706.44,24
RAJASTHAN,Rajsamand,12629.00,25
RAJASTHAN,ANTAH,11899.00,26
RAJASTHAN,CHIRAWA,11693.00,27
RAJASTHAN,CHITTAURGARH,10645.00,28
RAJASTHAN,"ABU ROAD",10627.29,29
RAJASTHAN,"RIICO INDUSTRIAL AREA NEEMRANA",9990.54,30
RAJASTHAN,JHALAWAR,8876.00,31
RAJASTHAN,JAISALMER,8593.00,32
RAJASTHAN,NATHDWARA,8308.00,33
RAJASTHAN,NOHAR,8270.00,34
RAJASTHAN,DHAULPUR,7633.00,35
RAJASTHAN,TARANAGAR,7303.57,36
RAJASTHAN,NIMBAHERA,6933.00,37
RAJASTHAN,UDAIPURudipur,6880.00,38
RAJASTHAN,LACHHMANGARH,6837.00,39
RAJASTHAN,HANUMANGARH,6784.48,40
RAJASTHAN,HINDAUN,6234.00,41
RAJASTHAN,BALOTRA,6135.00,42
RAJASTHAN,SARDARSHAHAR,6058.00,43
RAJASTHAN,Kishangarh,5796.00,44
Rajasthan,Baran,5633.00,45
RAJASTHAN,SURAJGARH,5263.00,46
RAJASTHAN,DEOLI,5248.00,47
RAJASTHAN,"SRI MADHOPUR",5087.00,48
RAJASTHAN,CHITTORGARH,5005.00,49
RAJASTHAN,KARAULI,4838.00,50
Rajasthan,Barmer,4760.00,51
RAJASTHAN,SAGWARA,4644.00,52
RAJASTHAN,BAGRU,4575.00,53
RAJASTHAN,CHAKSU,4488.00,54
RAJASTHAN,DAUSA,4419.00,55
RAJASTHAN,JHUNJHUNUN,4399.00,56
RAJASTHAN,"NEEM KA THANA",4231.19,57
RAJASTHAN,GANGANAGAR,3738.00,58
RAJASTHAN,FATEHPUR,3699.00,59
RAJASTHAN,SURATGARH,3697.00,60
RAJASTHAN,JHALRAPATAN,3663.00,61
rajasthan,sriganganagar,3554.00,62
rajasthan,"madanganj-kishangarh  ajmer",3488.00,63
RAJASTHAN,JALOR,3452.00,64
RAJASTHAN,"Keshorai patan district bundi",3425.00,65
RAJASTHAN,Sujangarh,3068.00,66
RAJASTHAN,GOTHRA,3056.00,67
RAJASTHAN,BHINDER,2994.00,68
RAJASTHAN,NASIRABAD,2907.00,69
RAJASTHAN,KOTPUTLI,2834.00,70
RAJASTHAN,BHADRA,2825.00,71
RAJASTHAN,BEHROR,2769.00,72
RAJASTHAN,Pushkar,2767.00,73
RAJASTHAN,DARIBA,2748.00,74
RAJASTHAN,PHALODI,2669.00,75
RAJASTHAN,MAKRANA,2665.00,76
RAJASTHAN,Neemrana,2618.00,77
RAJASTHAN,"CHHOTI SADRI",2599.00,78
RAJASTHAN,JHUNJHUNU,2553.00,79
RAJASTHAN,BAGGAR,2508.00,80
RAJASTHAN,"RAJGARH CHURU DISTRICT",2372.00,81
RAJASTHAN,RAMGANJMANDI,2370.00,82
RAJASTHAN,Dabi,2364.00,83
RAJASTHAN,"RIICO INDUSTRIAL AREA KHUSHKHERA",2294.00,84
RAJASTHAN,RATANGARH,2176.00,85
RAJASTHAN,"KISHANGARH AJMER DISTRICT",2135.00,86
RAJASTHAN,AHORE,2111.00,87
RAJASTHAN,BHINMAL,2095.00,88
RAJASTHAN,SALASAR,2084.00,89
RAJASTHAN,KHERLI,2081.00,90
RAJASTHAN,NAWALGARH,2066.00,91
RAJASTHAN,"VIJAINAGAR AJMER DISTRICT",2060.00,92
RAJASTHAN,KHAIRTHAL,1955.00,93
RAJASTHAN,MANDAWA,1953.00,94
RAJASTHAN,Pilani,1925.00,95
RAJASTHAN,SANCHORE,1889.00,96
RAJASTHAN,"Hanumangarh junction",1875.00,97
RAJASTHAN,UDAIPURudaipur,1798.00,98
RAJASTHAN,LADNU,1727.00,99
RAJASTHAN,"Rampura Beri",1712.38,100
RAJASTHAN,"Chhabra, baran",1689.00,101
RAJASTHAN,POKARAN,1683.00,102
RAJASTHAN,BORAWAR,1648.00,103
RAJASTHAN,JALORE,1604.00,104
RAJASTHAN,DIDWANA,1582.00,105
RAJASTHAN,SWAROOPGANJ,1576.00,106
RAJASTHAN,"Anta city",1576.00,106
RAJASTHAN,"Chomu Jaipur",1534.57,108
RAJASTHAN,SHAHJAHANPUR,1523.00,109
RAJASTHAN,CHHABRA,1518.00,110
RAJASTHAN,Saganer,1504.00,111
RAJASTHAN,DHARIAWAD,1497.00,112
RAJASTHAN,KAMAN,1481.00,113
RAJASTHAN,MODAK,1479.00,114
RAJASTHAN,SARMATHURA,1473.00,115
RAJASTHAN,GALIAKOT,1469.00,116
RAJASTHAN,MEHANDIPUR,1442.00,117
RAJASTHAN,SAMBHAR,1402.00,118
RAJASTHAN,"MERTA CITY",1399.00,119
RAJASTHAN,PRATAPGARH,1370.00,120
RAJASTHAN,KAPRAIN,1354.00,121
RAJASTHAN,LADNUN,1350.00,122
RAJASTHAN,SOJAT,1345.00,123
RAJASTHAN,"Sikar rode JAIPUR",1287.50,124
RAJASTHAN,"RIICO INDUSTRIAL AREA KANT KALWAR",1285.00,125
RAJASTHAN,"Piprali, sikar",1260.00,126
RAJASTHAN,DEEG,1239.00,127
RAJASTHAN,"RIICO INDUSTRIAL AREA GUDLI",1197.00,128
RAJASTHAN,"MOUNT ABU",1186.00,129
RAJASTHAN,"NIWAI INDUSTRIAL AREA",1167.00,130
RAJASTHAN,Bandikui,1163.00,131
